Kassen-IK	Kassen Bezeichnung	PLZ	Ort	Straße
105734543	BKK Wirtschaft & Finanzen	34212	Melsungen	Bahnhofstr. 19
105734554	BKK Wirtschaft & Finanzen	34212	Melsungen	Bahnhofstr. 19
105734565	BKK Wirtschaft & Finanzen	34212	Melsungen	Bahnhofstr. 19
105792123	BKK Wirtschaft & Finanzen	34212	Melsungen	Bahnhofstr. 19
108036577	BKK Würth	74653	Künzelsau	Gartenstr.11
108023140	BKK Würth Ost	74653	Künzelsau	Gartenstraße 11
108036098	BKK Württ.Schwesternsch.	70174	Stuttgart	Relenbergstr.90
107829563	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
104627595	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
106329566	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
106329793	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
106331548	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
106331606	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
106331617	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
106331640	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
106331775	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
106331811	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
106331877	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
107835311	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
107835992	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
107836367	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
109033360	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
109331908	BKK ZF und Partner	88045	Friedrichshafen	Charlottenstr. 2
107829574	BKK Zahnradfabrik Ost	88046	Friedrichshafen	Ehlerstr. 50
106323640	BKK Zahnradfabrik Ost	88046	Friedrichshafen	Ehlerstr. 50
106329577	BKK Zahnradfabrik Ost	88046	Friedrichshafen	Ehlerstr. 50
106329862	BKK Zahnradfabrik Ost	88046	Friedrichshafen	Ehlerstr. 50
103525567	BKK der Siemag	57271	Hilchenbach	Wiesenstr. 30
103526659	BKK der Siemag	57271	Hilchenbach	Wiesenstr. 30
103527466	BKK der Siemag	57271	Hilchenbach	Wiesenstr. 30
108035612	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
101320247	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
106020600	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
107820029	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
107835093	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
107835743	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
108035031	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
108035188	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
108092177	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
108532738	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
108533385	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
108538164	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
108733285	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
108833561	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
108891631	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
109132689	BKK mhplus	71636	Ludwigsburg	Schult.-Köhle-Str. 7
108034508	BKK mhplus Ost	96515	Sonneberg	Fried.-Eng.Str. 157
108092202	BKK mhplus Ost	96515	Sonneberg	Fried.-Eng.Str. 157
108431406	BKK sports direkt	78604	Rietheim-Weilheim	Dürbheimer Str. 36
107531405	BKK sports direkt	78604	Rietheim-Weilheim	Dürbheimer Str. 36
104940005	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100180008	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100189303	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100189450	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100189483	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100189688	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100220404	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100580002	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100589307	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100589454	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100589487	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100589682	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100821753	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100980006	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100989301	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100989458	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100989481	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
100989686	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101380002	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101389307	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101389454	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101389487	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101389682	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101579001	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101579216	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101580004	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101589309	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101589412	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101589456	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101589478	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101589489	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101589684	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101780006	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101789301	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101789458	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101789481	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101789686	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101829081	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101829092	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101921299	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101922837	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101930724	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
101939006	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102022237	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102023626	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102030340	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102121738	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102121830	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102122136	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102122307	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102122318	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102122329	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102122363	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102122385	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102122432	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102122465	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102129849	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102129850	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102178509	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102222525	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
102422162	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
103080003	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
103089308	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
103089455	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
103089488	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
103089683	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
103480007	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
103489302	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
103489459	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
103489482	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
103489687	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
103524054	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
103525475	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
103526283	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104080005	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104089300	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104089457	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104089480	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104089685	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104224601	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104224612	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104224725	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104226987	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104228477	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104232360	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104232371	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104239915	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104239926	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104625708	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104625764	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104625946	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104926508	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104926520	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104927053	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104927064	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104927554	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104940539	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104940620	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104941197	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104941847	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104942791	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104946216	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104978011	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
105080008	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
105089303	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
105089450	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
105089483	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
105089688	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
105180009	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
105189304	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
105189451	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
105189484	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
105189689	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
105530342	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106280002	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106289307	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106289454	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106289487	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106289682	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106380003	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106389308	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106389455	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106389488	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106389683	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106480004	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106489309	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106489456	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106489489	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106489684	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106531799	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106580005	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106589300	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106589457	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106589480	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106589685	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106780007	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106789302	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106789459	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106789482	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
106789687	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107280004	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107289309	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107289456	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107289489	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107289684	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107380005	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107389300	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107389457	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107389480	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107389685	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107536295	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107720471	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107723178	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107880000	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107889305	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107889452	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107889485	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
107889680	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108035770	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108079454	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108079808	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108080004	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108089309	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108089456	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108089489	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108089684	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108221468	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108353709	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108380007	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108389302	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108389459	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108389482	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108389687	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108423714	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108429311	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108431963	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108431996	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108432009	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108433077	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108433102	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108433180	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108433191	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108433237	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108632773	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108633525	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108633536	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108729553	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108732809	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108733310	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108733467	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108737597	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108821362	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108833516	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108891573	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108933573	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
108933653	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109129662	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109132576	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109132612	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109139915	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109139926	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109380009	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109389304	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109389451	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109389484	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109389689	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109521270	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109530670	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109538031	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109580001	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109580012	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109589306	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109589453	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109589486	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109589681	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109723490	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109723888	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109780003	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109789308	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109789455	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109789488	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109789683	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109920810	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109920821	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109920832	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109920843	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109920854	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109920865	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109921296	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109931937	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109932095	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109932108	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109932119	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109932120	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109932131	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109932186	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109932222	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109932346	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109934985	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109934996	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939003	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939014	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939025	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939036	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939047	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939058	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939069	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939070	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939081	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939092	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939105	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939116	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939127	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939138	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939149	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939150	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939161	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939172	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939183	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939194	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939207	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939218	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109939229	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109991291	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
109991304	Barmer Ersatzkasse	42285	Wuppertal	Lichtscheider Str. 8
104940005	Barmer HM302 / BVG	42285	Wuppertal	Lichtenscheider Str.
103600730	Berufsfeuewehr	30169	Hannover	Feuerwehrstr. 1
138480053	Bezirk Oberbayern	80538	München	Prinzregentenstr. 14
138980127	Bezirk Oberpfalz	93051	Regensburg	Ludwig-Thoma-Str. 15
139580443	Bezirksamt Pankow u. Berlin	13088	Berlin	Berliner Allee 252
138880068	Bezirksamt Unterfranken	97001	Würzburg	Silcherstraße 5
133581759	Bezirksregierung	59821	Arnsberg	Seibertzstr. 1
960570011	Bezirksregierung	40474	Düsseldorf	Cecilienallee 2
103600342	Bundespolizeidirektion	53757	Sankt Augustin	Bundesgrenz. Str.100
103600397	Bundespolizeidirektion	53757	Sankt Augustin	Bundesgrenz. Str.100
123600342	Bundespolizeidirektion	53757	Sankt Augustin	Bundesgrenz. Str.100
107815749	CC Hilfsmittel Bodensee-Obersc	88212	Ravensburg	Charlottenstr. 49
108018325	CC Hilfsmittel Heilbronn-Frank	97941	Tauberbischofsheim	Wolfstalflurstr. 10
107815772	CC Hilfsmittel Neckar-Alb	72072	Tübingen	Europastr. 4
107118277	CC Hilfsmittel Nordschwarzwald	72202	Nagold	Stettiner Strasse 8
108018564	CC Hilfsmittel Ostwürttemberg	73525	Schwäbisch Gmünd	Pfeifergäßle 21
107415518	CC Hilfsmittel Südl.Oberrhein	77933	Lahr	Obere Bergstr. 13
107815783	CC Hilfsmittel Ulm-Biberach	88400	Biberach an der Riß	Zeppelinring 2-4
101560000	DAK	55130	Mainz	Wilh.-Theodor-Römhil
101560501	DAK Pflegekasse	53474	Bad Neuenahr-Ahrweil	Wilhelmstr.
101560534	DAK Pflegekasse	67098	Bad Dürkheim	Weinstr.Nord 19 b
101583600	DAK Pflegekasse Ost	99084	Erfurt	Anger 81
101583688	DAK Pflegekasse Ost	37308	Heilbad Heiligenstad	Wilhelmstr. 68
105830016	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
100167999	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
100169991	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
100567993	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
100569995	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
100723572	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
100967997	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
100969999	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101120677	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101367993	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101369995	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
101520103	DAK-Gesundheit	20097	Hamburg	Nagelsweg 27-31
